,filename,animal_type,animal
746,OIP-2US-P_A_FNsJWVQ2JyleCAHaE8.jpeg,4,scoiattolo
747,OIP-2WD4daab_oEiWErY3Y0xoQHaFO.jpeg,2,mucca
748,OIP-2WW38bfYUTn0e5QGReVDqwHaFj.jpeg,3,pecora
749,OIP-2XuZ7u6C34dAVw6ze3fhVwHaFi.jpeg,0,elefante
750,OIP-2Y31zL184VBrX1ff5MCQ-wHaE9.jpeg,2,mucca
751,OIP-2y4H6kyhqdqiCJt4gg-aFgHaEo.jpeg,4,scoiattolo
752,OIP-2yetn7rpue58KZJkP0GtFQHaE8.jpeg,2,mucca
753,OIP-2YmpAg5l38zLknfZKAyEewAAAA.jpeg,3,pecora
754,OIP-2Z5nlZgwG9U7KQlYiPGj5gHaJA.jpeg,4,scoiattolo
755,OIP-2Za3Efda5EW3_xHQZ0wX4QHaD_.jpeg,4,scoiattolo
756,OIP-2ZvN0qpvnqlzo-VAxMcNjwHaFR.jpeg,2,mucca
757,OIP-3_CB5g7rHQMICdnQWE3txgHaFj.jpeg,1,farfalla
758,OIP-3a5CRyVz59WCnSRCLO9f0AHaII.jpeg,4,scoiattolo
759,OIP-3aU6rBDvxixI8Hd6ympkEQHaFc.jpeg,4,scoiattolo
760,OIP-3B58EuWSO1nq7LfW6K-UnQHaD4.jpeg,0,elefante
761,OIP-3BCZEwXqd_3v0uoFOD9ylwHaFK.jpeg,2,mucca
762,OIP-3DWAPfwse9B8dCv7m5nB5wHaLk.jpeg,4,scoiattolo
763,OIP-3eKuw11aLFs5vjzjvbsbqgHaE7.jpeg,4,scoiattolo
764,OIP-3Fep7n_K2g59UjYT_UyHCwHaLG.jpeg,4,scoiattolo
765,OIP-3H5-tQs38cqsS3cRAOZP8gAAAA.jpeg,4,scoiattolo
766,OIP-3HBNkj_o-anjUwUEdgAGVQHaHa.jpeg,4,scoiattolo
767,OIP-3hTVZGoRUJ5rExY-uoon6QHaEB.jpeg,0,elefante
768,OIP-3iimTpj9CBqD5av9AMWBIwHaHa.jpeg,3,pecora
769,OIP-3IjK-n2SN6_YBiH1-WQWSAHaHa.jpeg,4,scoiattolo
770,OIP-3iq6YqO26VqYOYVkEuzZQwHaEK.jpeg,2,mucca
771,OIP-3JcOkhfMrqxzvcl8MOkhMAHaEK.jpeg,3,pecora
772,OIP-3jipcuq5m-nEwWRZ-t3A8wHaDt.jpeg,4,scoiattolo
773,OIP-3jU0X9Idr0Zq5jM2RqTjHAHaJ4.jpeg,4,scoiattolo
774,OIP-3KLjCeYEsddQ_O5N_LQHeQHaGh.jpeg,4,scoiattolo
775,OIP-3L9qULtH4M06m1xuCJaW3AHaFj.jpeg,4,scoiattolo
776,OIP-3Lg0oD4z3v_NrCLgfyOreAHaFi.jpeg,2,mucca
777,OIP-3MCjhGspOZu-LjgHXwtJjQHaEK.jpeg,2,mucca
778,OIP-3Mcv05nGZiCzu83JhRzRZgHaE6.jpeg,4,scoiattolo
779,OIP-3MkWnK7dlM0jr-0g-PRrQAHaE7.jpeg,0,elefante
780,OIP-3mLgTy8hhSUX9bNyf6UkJwHaFc.jpeg,4,scoiattolo
781,OIP-3mWwXrQaB0_rSUpEX0u4QAHaEK.jpeg,4,scoiattolo
782,OIP-3NkmZ9X2nHzETIkePckXvAHaFz.jpeg,2,mucca
783,OIP-3o6z8oVY-DDBmPIKMCw2dQHaEd.jpeg,4,scoiattolo
784,OIP-3ovl-8FMzXJuuF_bhuGt9AHaE9.jpeg,4,scoiattolo
785,OIP-3Pu0DRMoNZP4ErMAbaZ8KwAAAA.jpeg,3,pecora
786,OIP-3QKVjLWV7vNsLcetLy3ECQAAAA.jpeg,0,elefante
787,OIP-3qwVpYc1MxCozmQ3SC3mKgHaE8.jpeg,0,elefante
788,OIP-3rXnHzvHMFkrGPGnQxeZCAHaEw.jpeg,3,pecora
789,OIP-3S_nhNzTKlHxvt0T63YMpgHaE9.jpeg,4,scoiattolo
790,OIP-3s4dt2LLmSunm6XeuuikHQHaEK.jpeg,4,scoiattolo
791,OIP-3v3UXBLsrE4aKOcaIxm9VwHaE8.jpeg,4,scoiattolo
792,OIP-3Vm8U6Vm-9g8f-E3Bom3vgHaFj.jpeg,0,elefante
793,OIP-3VwjZwjXyni4x9WkxWhEsAHaET.jpeg,2,mucca
794,OIP-3vy12dRWBNBepu8EgS5b-gHaJ4.jpeg,4,scoiattolo
795,OIP-3w-Dj4VQrNIxSrt10EwxTAHaFe.jpeg,2,mucca
796,OIP-3wKb-xBOBNGr0LwTqC1XuAHaE6.jpeg,4,scoiattolo
797,OIP-3X1SlRUeStD7EZoLbrbxUgHaFP.jpeg,4,scoiattolo
798,OIP-3xfXyl5XXh5zg5EKR6waIwHaFj.jpeg,4,scoiattolo
799,OIP-3XJVZ5mYfXAckzdudRWZcgHaEo.jpeg,4,scoiattolo
800,OIP-3xTrxdwg4dpC-a8is1eaoAAAAA.jpeg,2,mucca
801,OIP-3xwfiORt6Gr-1xKOd8CInwHaFD.jpeg,4,scoiattolo
802,OIP-3xyICeL0wkJJzNBCnxjM_wHaE7.jpeg,2,mucca
803,OIP-3Y_EVlnHu8mIXn67gM8JEwHaJ4.jpeg,4,scoiattolo
804,OIP-3YmFQCmArKJnZxRqTprWPQHaFp.jpeg,2,mucca
805,OIP-3Zp4fIpxL_HSvb4yHZWLkgHaEK.jpeg,4,scoiattolo
806,OIP-4_dabJAGJvr1m93jOb9nLgHaFj.jpeg,4,scoiattolo
807,OIP-4A8-lfZgxYyObnSlwPRyDwHaFj.jpeg,4,scoiattolo
808,OIP-4ABYf0tPteU-19Q_3CKfqgHaE8.jpeg,2,mucca
809,OIP-4ae1dR7LfRlGWGSHegHSowHaFX.jpeg,2,mucca
810,OIP-4AOrHRHTmAG8ShFRKvhdqwHaE8.jpeg,2,mucca
811,OIP-4AqcHk0uLNrfvKi7pzBZ3AHaFj.jpeg,2,mucca
812,OIP-4aqvHKD33mWFWCpHL3VCwgHaFj.jpeg,4,scoiattolo
813,OIP-4B9ExPdOOaXaJVDGrfx6xQHaE8.jpeg,4,scoiattolo
814,OIP-4BmyOmc9h31VyrB5Jo_V0wHaEc.jpeg,2,mucca
815,OIP-4clen-uYidXZllyzcYGQrgHaFD.jpeg,0,elefante
816,OIP-4ctMzi2FTnK3ogmg4cA5xwHaLH.jpeg,4,scoiattolo
817,OIP-4cZcHa9UwZBikCKJemsDnQHaGH.jpeg,2,mucca
818,OIP-4d4h2Jx7fdhcr_sjMwaXjQHaEK.jpeg,4,scoiattolo
819,OIP-4DKja1xQ64j1H9pOrS9_8gHaE7.jpeg,3,pecora
820,OIP-4DTKjkfg4Az1SgVGgw0vPQHaE8.jpeg,4,scoiattolo
821,OIP-4DV69QguK7t2cXbc_9tfRAHaEx.jpeg,0,elefante
822,OIP-4Gx2aVNcmw_tQZ5e9v0bGAHaE8.jpeg,4,scoiattolo
823,OIP-4Hi6iKuhpTmzbeLKJop2KgHaFT.jpeg,2,mucca
824,OIP-4ijoryhaW3P5t-vEedDnCAHaF7.jpeg,3,pecora
825,OIP-4ioGYNaH6joXUHrZ_F-s_gAAAA.jpeg,2,mucca
826,OIP-4K2mHh6KmAkLN7tNsFxj5AHaEe.jpeg,3,pecora
827,OIP-4KdMw9rlPjcT4B2OfNKcXgHaEv.jpeg,2,mucca
828,OIP-4KgL3Sc6rMBl0XBcoNx0MQHaFj.jpeg,2,mucca
829,OIP-4lgu29QP_HqMeAg8je30GwAAAA.jpeg,4,scoiattolo
830,OIP-4m3QwWtPMk8Soh70jRyaKAHaE8.jpeg,4,scoiattolo
831,OIP-4MjmOw4jJD5woE6U-7yqEwHaE7.jpeg,2,mucca
832,OIP-4MR4nhi1PWpsuZX33hqKUQHaE8.jpeg,3,pecora
833,OIP-4n17Bg51U7_oOdY2lMpCxwHaJh.jpeg,4,scoiattolo
834,OIP-4n1MXfZbmp5ILQO1qExkawHaEK.jpeg,4,scoiattolo
835,OIP-4n8s52bmyY0BS7vwZ7mOfgHaE8.jpeg,2,mucca
836,OIP-4olvyIS1wTwDrwzeBz6w3gHaF9.jpeg,2,mucca
837,OIP-4Oqju4a8M4WtK24iJkkM-AAAAA.jpeg,0,elefante
838,OIP-4p0BKMRGbT9w0VNrj16eYQHaE8.jpeg,4,scoiattolo
839,OIP-4pFQmUXBpNzHL0wdFE4LaAHaFh.jpeg,4,scoiattolo
840,OIP-4pm41I0AQFzxtQyccf31uwAAAA.jpeg,3,pecora
841,OIP-4pTpmjEtBf2VBXvQX6m0DwHaFj.jpeg,4,scoiattolo
842,OIP-4pXjOYXzFJbQ35nHD4Xz-AHaE_.jpeg,0,elefante
843,OIP-4PZHy368pf-BA-aEe1EW7QHaE8.jpeg,4,scoiattolo
844,OIP-4Q5uYog_JK-mbfuZH7hKswAAAA.jpeg,4,scoiattolo
845,OIP-4qu4b4YYGQEl7d35XiyoAwHaE-.jpeg,4,scoiattolo
846,OIP-4Qv2S97oDVkjSiSoINRJdAHaE6.jpeg,0,elefante
847,OIP-4Rrjev6MH30EiH0996WpUQHaFI.jpeg,2,mucca
848,OIP-4STxZtgLfYl6rVAOTrTNqAHaE8.jpeg,0,elefante
849,OIP-4TC67ypARZQMONF7s7e-ywHaE8.jpeg,0,elefante
850,OIP-4TnYUz7R1Uu3l-MjC2HfUwHaEj.jpeg,1,farfalla
851,OIP-4uFiBMy1wcwJ1j_hNEG1CwHaFj.jpeg,2,mucca
852,OIP-4vgEfMm_b-SNSHmr4Or1xQHaFS.jpeg,4,scoiattolo
853,OIP-4Vj0oEOHmtkhJWuwFil55gHaEo.jpeg,4,scoiattolo
854,OIP-4wg4_NLI_RNT0qekTFApLQHaFS.jpeg,0,elefante
855,OIP-4wH_ENOXEZduA-nNqIRC3gHaFv.jpeg,3,pecora
856,OIP-4Wrrqr0XKlX6n00tgdoR5AHaFj.jpeg,4,scoiattolo
857,OIP-4X2EJtQpmbB--0n9VKxhdAHaE6.jpeg,2,mucca
858,OIP-4XkdPsi3w2vOqfDMOH5elgHaEK.jpeg,2,mucca
859,OIP-4XR1FYhMQbVEdaUWEj5ucAHaE7.jpeg,0,elefante
860,OIP-4yADNrWUjl4eRdOLDpMuEgHaN3.jpeg,2,mucca
861,OIP-4yRUBRt3t12VGGLk8FgxYwHaEb.jpeg,0,elefante
862,OIP-4yuAjRYyWANlOx1RuLe7cwHaFj.jpeg,4,scoiattolo
863,OIP-4Zc7xV1V9dEJrUzVSq7JvQHaIk.jpeg,3,pecora
864,OIP-5_j-FTpia54Yj4ZfpFZHKgHaFj.jpeg,2,mucca
865,OIP-5-43JYtm1DgGinLtiDct9wHaFj.jpeg,2,mucca
866,OIP-5aVCAmUDmWd6RuJ4zOrjrgHaE6.jpeg,4,scoiattolo
867,OIP-5bH_P4CHyQ6T0tHb65WIfQHaFh.jpeg,2,mucca
868,OIP-5bVS2UY_NHkc-NPm6ONkqwHaFX.jpeg,4,scoiattolo
869,OIP-5CShr9oi4sZdDxH3AAVnlgHaLH.jpeg,4,scoiattolo
870,OIP-5dX_bfIezTduGHHOcRJh1gHaFj.jpeg,2,mucca
871,OIP-5dz_fsFhAOy_AKk9x90i8QHaFi.jpeg,4,scoiattolo
872,OIP-5-EBochVfsOSsAo5nlbRgwHaE_.jpeg,2,mucca
873,OIP-5F450oeIrWqLpbhpjJIpggHaE7.jpeg,0,elefante
874,OIP-5fakzn2oSxoA6xtm2a0AlAHaJO.jpeg,4,scoiattolo
875,OIP-5fd-dk5q-opHqi45VkX0ygHaE9.jpeg,3,pecora
876,OIP-5gA-P9rPEgkx9M7GqvE5LgHaE7.jpeg,4,scoiattolo
877,OIP-5GqjXDbko5Ko2rQOUZCvYAHaE8.jpeg,2,mucca
878,OIP-5HFnViDDFQRYyA3VFSwlsgAAAA.jpeg,4,scoiattolo
879,OIP-5HGIW1D-FcPjzWxNmyBF-QHaEK.jpeg,4,scoiattolo
880,OIP-5HICZMRRigOMGh_67qi_ZwHaIu.jpeg,4,scoiattolo
881,OIP-5hM7neX4lbNhToJ8UxUJjAHaJ4.jpeg,2,mucca
882,OIP-5HZ3RpK3kS_auyDl_3MOUgHaHw.jpeg,0,elefante
883,OIP-5JBK_L8SnBIBmFRYh-6RtgHaFO.jpeg,4,scoiattolo
884,OIP-5jq6vQs8oOoB-xG_t17H5wHaFc.jpeg,0,elefante
885,OIP-5jSblKI-gsH9IAIg2k_jnAHaE7.jpeg,4,scoiattolo
886,OIP-5khmtAJVOrjgfsH9QZMzkAHaE8.jpeg,4,scoiattolo
887,OIP-5KN31a2lj9lgCtT0855pmwHaDg.jpeg,2,mucca
888,OIP-5KXJ70e6l9qwDzE2pSgc9AHaE6.jpeg,2,mucca
889,OIP-5lkoy2yfLmXpHAgDenaNwQHaD1.jpeg,2,mucca
890,OIP-5lWrli2F-pqy0F94kRruQgHaFj.jpeg,4,scoiattolo
891,OIP-5m3MtWCVCZGpwddwkDa-PwHaEq.jpeg,2,mucca
892,OIP-5NBB7uuN_26DENsURrmtHwAAAA.jpeg,2,mucca
893,OIP-5NcDITbYKPwinIWEyVPWdAHaFj.jpeg,0,elefante
894,OIP-5NLt6ysuPlqpfRbuDoeX7AHaFj.jpeg,4,scoiattolo
895,OIP-5nLYVqozX86JvFZLT2LuCgHaEr.jpeg,3,pecora
896,OIP-5oqi2b93MzvFrDfs6hVOzAHaE7.jpeg,0,elefante
897,OIP-5OsChyYNhJT6ivcXPLelEAHaED.jpeg,0,elefante
898,OIP-5OxC7CZYRz0VOnH_SJfljgHaFl.jpeg,2,mucca
899,OIP-5qDH62SJZANMTuj3ZDvpGwHaFb.jpeg,2,mucca
900,OIP-5R8bQeX6EuhVQsxaGyuDhgHaFj.jpeg,2,mucca
901,OIP-5RfWrGV59pxQAI7SFSRH1wHaFj.jpeg,4,scoiattolo
902,OIP-5rpbTamg1JP9gZjIpi27egHaEx.jpeg,2,mucca
903,OIP-5tLTkAi3uqyS0x-tQ3S8ggAAAA.jpeg,4,scoiattolo
904,OIP-5TUietm2o3z-jNDHiuKKfQHaE7.jpeg,4,scoiattolo
905,OIP-5ual0F5ZPZRdkGcj8uSH0AHaFj.jpeg,4,scoiattolo
906,OIP-5VwIBS0B8SxZbUiAHBJg7gHaE8.jpeg,0,elefante
907,OIP-5WG0rHWAZYtu0utoZfuaAgHaFj.jpeg,0,elefante
908,OIP-5ZwfeYunG6CT2wEI7OjybQHaEo.jpeg,4,scoiattolo
909,OIP-6A6SpPbz_YUI4ElMo-UhuQHaE8.jpeg,4,scoiattolo
